"457766615,2025-05-23T08:28:19Z,1404/03/02 11:58,ahmadd,ahmad159,quote,#لپیام با لازما ارزنده است. لپیام انگشت کوچیکه لازماست . لازما میخواد دارائیهاشو بفروشه سودشو بین سهامدارا تقسیم کنه یا اینکه افزایش سرمایه ۹۰.۰۰۰ درصدی بده این وسط یه چیزی هم به لپیام اندازه سهمش میرسه. .\nناو لازما ۹۰.۰۰۰ تومانه با نرخ امروز \nناو لپیام ۳۰.۰۰۰ تومانه با نرخ امروز\nحالا اگه لازما زمیناشو تغییرکاربری هم بدهد که برو بالاتر ."
"457765066,2025-05-22T20:46:07Z,1404/03/02 00:16,لپ روان بازار,ravanbazar,retwit,#خودرو تمایل ظاهری امریکا به مذاکره با ایران اما ..."
"457766587,2025-05-23T08:13:10Z,1404/03/02 11:43,ar_sot,ar_sot,twit,#شبهرن\nچارت ماهانه شبهرن\nواگرایی مثبت مخفی با هیستوگرام"
"457766583,2025-05-23T08:08:55Z,1404/03/02 11:38,محمد محمد,hndc2244,twit,#شبندر \n گروهی که صنف و اتحادیه داشته باشد ، مشکلاتشان دو روزه و به همین راحتی حل میشه !!!\nچرا سهامداران حقیقی نباید اتحادیه ، صنف یا نمایندگانی در سازمان بورس داشته باشند ؟\n- گازوئیل ۳ نرخی به تعویق افتاد !!!\n- تاکید دولت بر حل مشکل بیمه کامیون‌داران !!!\n- پیگیری‌های تسنیم حاکی است با توجه به نگرانی‌ها در خصوص سه نرخی شدن گازوییل بر اساس تصمیم هیات دولت، تمام نیاز مصرفی کامیون‌داران با نرخ‌های فعلی به‌طور کامل تأمین خواهد شد و فعلا هیچ برنامه‌ اجرایی به منظور اعمال سه نرخ برای گازوییل در دستور کار قرار ندارد.\n- همچنین با هدف رفع نگرانی کامیون‌داران با تصمیم شرکت ملی پالایش و پخش فرآورده‌های نفتی کاهش ماهانه ۵ درصدی سهمیه پایه سوخت فعلا متوقف شده است.\nپاینده باشید ."
"457766576,2025-05-23T08:02:53Z,1404/03/02 11:32,Morteza,mortezazokaie12,twit,#کترام ۷ ریال سود 😅😅ای تف به شرف نداشتتون"
"457766572,2025-05-23T08:00:01Z,1404/03/02 11:30,hamid,wer2gb5t,twit,#عیار چه کسانی که صندوقهای طلا دارن چه اونایی که سهام بورسی دارن در این برزخی که برای ما درست کردن هر دو گروه بازنده هستیم..."
"457766567,2025-05-23T07:58:28Z,1404/03/02 11:28,samuel,samuel951,twit,#شکام\n  RSI کف رو دیده انتظار یه سقف ازش میره . اصولا همه گپ ها پر میشن  ( تایم هفتگی ) باید صبر کرد فقط"
"457766561,2025-05-23T07:49:57Z,1404/03/02 11:19,tzjhgjhuih,razae1381,quote,من فکر میکنم ایشون خودش بازیگر سهم و گرنه چطور میشه سهم با این بنیاد رو کوبید وبملت شکوفا شده رو نمبینی مارکت چقدره البته خیلی ها بیسواد هستن و توجه نمیکنن وتجارت ۲۵۰همت از رگ گردن نزدیکتره وپاسار .وبملت. ونوین بررسی کنید متوجه میشوید"
"457766556,2025-05-23T07:47:22Z,1404/03/02 11:17,ببر بورس,makan2021,twit,#وتجارت این سهم نیاز به هیچ تبلیغی برای خرید نداره"
"457766539,2025-05-23T07:44:15Z,1404/03/02 11:14,Eskandarian,skandarian70,twit,گویا از موضع خود عقب نشینی کرده به امید پیروزی در مذاکره\n#شاخص_بورس"
