"458924181,2025-08-17T08:57:08Z,1404/05/26 12:27,Sina1402,sina00200,twit,#شاخص_بورس بیمه ما برسی شود بهترین پی ای بازار  بیمه و بهترین تقسیم سود بازار بیمه😁😁"
"458924168,2025-08-17T08:57:07Z,1404/05/26 12:27,amir007,senator2boors,pull,#نظرسنجی #شلرد به نظرتون امروز فرصت خروج بود یا ورود #اهرم #شبندر"
"458924164,2025-08-17T08:57:01Z,1404/05/26 12:27,تک سوار,tahlilgarch2,quote,سواد نداری حداقل سکوت کن \nمن چیزی نمیگم ولی حداقل یکم بیشتر تحقیق کن \nکمتر حرف بزنید\nهمین شماها با این سطح سواد هستین وضع و روزگار ما اینه\n\nیکم بیشتر در موردش فکر کن  \nمالیات بورس رو ما هم میدونیم بوده و این کجا و آن کجا \n\nسکوت فقط"
"458924150,2025-08-17T08:56:24Z,1404/05/26 12:26,Sina1402,sina00200,twit,#ما خرید انجام شد"
"458924145,2025-08-17T08:56:14Z,1404/05/26 12:26,حاج رحمان,bahran90,twit,#تمحرکه خیلی جای کار داره.اصلاحش تا بین اعداد ۵۳۰ الی ۶۹۰ هست.اما این وسط فرصت هایی برای خروج میده.(صرفا نظر شخصی)"
"458924127,2025-08-17T08:55:16Z,1404/05/26 12:25,sameti_shakor,shakor_sa61,twit,#شاخص_بورس \nمردمی مثل ما هیچ جای دنیا پیدا نمیشه \nبعد از این همه مصییت هم باز با یک روز مثبت امیدوار میشیم \nپ ن : چاره ای نداریم"
"458914312,2025-08-16T17:54:14Z,1404/05/25 21:24,Soheil110313110,soheil110313110,retwit,این ها که‌توهین می کنن\nمعلوم هست سازمان یافته هستن"
"458914312,2025-08-16T17:54:14Z,1404/05/25 21:24,Soheil110313110,soheil110313110,retwit,این ها که‌توهین می کنن\nمعلوم هست سازمان یافته هستن"
"458924075,2025-08-17T08:52:37Z,1404/05/26 12:22,ولف,naser1338,twit,#شگستر هیچ نظارتی در این نماد نیست /"
"458914280,2025-08-16T17:49:23Z,1404/05/25 21:19,مها,moha1357,retwit,#شاخص_بورس \nصفر های بورس را زودتر از ریال زدند"
