"458426077,2025-07-13T08:33:01Z,1404/04/22 12:03,رضا الف,sahoffice,twit,#کرمان پس همه حقوقیا تعطیلات نیستن! آفرین. حالا بازم برین تو صف فروش. یه کم از بانک ملت یاد بگیرین."
"458426063,2025-07-13T08:32:48Z,1404/04/22 12:02,Porya04122,porya02122,twit,#وساپا  حقوقی بفروشه پایانی بیاد بیچاره شدیم"
"458406907,2025-07-12T06:10:29Z,1404/04/21 09:40,شکست ناپذیر,shekastnapazir,retwit,#شاخص_بورس  سهامدار خرد همچنان منتظر!!!!!!!!  کار تکراری، هر موقع دلشون میخواد یک دفعه قیمت سهام میبرن بالا نوسان میگیرن دوباره میارن پایین!!!!!!! سهامدار خرد یک سود ناچیز سالیانه میدن!!!!!! چند ساله سهامدار خرد هم سرمایش بی ارزش شده و ۱۰۰۰ درصد از همه چیز عقب!!!!!!!!"
"458426053,2025-07-13T08:32:21Z,1404/04/22 12:02,ahmad421,ahmad421,twit,#قثابت \nعملیات حمایت از سهام کوچک با رمز یا علی بن ابیطالب آغاز می‌شود....."
"458426046,2025-07-13T08:31:37Z,1404/04/22 12:01,رضا الف,sahoffice,twit,#شاخص_بورس شاخص 2700 اما 1100 دیده میشود..."
"458426038,2025-07-13T08:31:14Z,1404/04/22 12:01,sajjad4670,sajjad7773,quote,هیچ گونه جذابیتی نداره و حالاحالا ها در اصلاح خواهیم بود. سهم وارد سیکل اصلاحی تکه سوم شده که بسیار زمان بر خواهد بود."
"458426035,2025-07-13T08:31:00Z,1404/04/22 12:01,حامد پارس,hamedpars,twit,#کرمان ۸۰ میلیون سهم یه حقوقی خرید"
"458426032,2025-07-13T08:30:56Z,1404/04/22 12:00,لکدن آلن مک دونالد,vahidmeymandi,quote,بالاخره قیمت شکر هم آزاد میشه ممکنه چند سال طول بکشه ولی میشه...نا هم ایشالا از حوالی ۱۵۰ تومن روزانه شروع میکنیم اضافه کردن....هر روز ۶۰۰ هزار تومن تا وقتی زیر ۲۰۰ هست حتی اگر ۱۰۰۰ روز طول بکشه"
"458424778,2025-07-13T07:46:34Z,1404/04/22 11:16,حمید توکلی نژاد,hamidtv98,retwit,#شاخص_بورس خوب حالا که مسئولین از بورس حمایت کردن دیگه نوبت سهام دار است که از بورس حمایت کنه  یک کیسه پلاستیک فریزری مدفوع یا ادرار کنید ببریم سازمان بورس اونایی که وسعشون می رسه می تونند تو شیشه این کار انجام بدند."
"458426003,2025-07-13T08:29:34Z,1404/04/22 11:59,سهام سیاه,darkroom,twit,#شاخص_بورس قبل از اینکه همه چیز رو ببازید از پای میز قمار بورس ایران بلند شید. باور کنید."
