"455455142,2025-01-27T08:57:06Z,1403/11/08 12:27,بتا,aaaabbcc,twit,#زماهان درست میشه،مرغ داره پرواز می کنه به زودی."
"455455132,2025-01-27T08:56:58Z,1403/11/08 12:26,عشق بورس,toto1353,twit,#شپلی \nیک میلیون سهم از صف فروش خرید شد \nبه قول روحانی علی برکت اله😆😆😆"
"455455120,2025-01-27T08:56:51Z,1403/11/08 12:26,shahinbours2196,shahinmehdi,twit,#شپدیس تو بازار منفی همون بهتر که بسته باشه"
"455455114,2025-01-27T08:56:48Z,1403/11/08 12:26,محمد جان,saman4532,twit,#نیان قدرت خریدار 5 برابر فروشنده می باشد"
"455455110,2025-01-27T08:56:46Z,1403/11/08 12:26,محمد,mohammad_v40,twit,#کالا اگه نقد هستید پتروشیمی شهید ریسی شستان برسی کنید"
"455455104,2025-01-27T08:56:43Z,1403/11/08 12:26,سهام پولساز,drshzarrin,twit,#ثمسکن ارزشمند"
"455455088,2025-01-27T08:56:25Z,1403/11/08 12:26,به امید خدا,onlygoddd,twit,#ثمسکن بازگشایی سهم اگر بدون دامنه باز میشد الان خیلی بالاتر از این بود"
"455455083,2025-01-27T08:56:19Z,1403/11/08 12:26,mehdishahrokh,msh23918,twit,#ابنیه قیمت سهام ابنیه چند معامله میشه این روزها؟"
"455455069,2025-01-27T08:56:00Z,1403/11/08 12:26,Taha A,tahaahnd,twit,#پارسان الان ده روز شده قابل جمع شدن نیست"
"455455062,2025-01-27T08:55:55Z,1403/11/08 12:25,به امید خدا,onlygoddd,twit,#ثمسکن تا آخر هفته اجازه ورود نخواهد داد"
