"458312531,2025-07-02T08:40:14Z,1404/04/11 12:10,زمین خورده آکنتور,hlroaskandar,twit,#کرمان چهار درصد شرکت امروز دست به دست شد😁😁😁😁"
"458312527,2025-07-02T08:40:11Z,1404/04/11 12:10,Royal,royaladres,quote,#فولاد عزیزم این مطلبت را اینقدر تو صفحات مختلف نزار\nفکر کردی تحلیل کردی؟\nمذاکره ای که شما همش حرف خودت را بزنی و بعدش به حرفهایی که زدی عمل نکنی مذاکره نیست که سر کار گذاشتنه\nمثل اون استادتون ج لی لی که 4 سال میرفت پاشو درمیاورد میزاشت رو میز و به استناد همون پا میگفت حق با ماست\nتوهم نزن بزرگوار\nچرا تو دنیا فقط گیر دادن به ما؟؟؟؟؟؟؟؟؟\nو چرا همه دنیا بر علیه ما هستند\nبالاخره یه کشور دو کشور سه کشور اشتباه میکنن و دنبال زورگویی هستند بقیه چی؟؟؟؟؟؟\nشما حتی رفقای خودتون هم آدم حسابتون نکردن\nهمین ر و س ی ه ک   ث ا ف ت و بقیه"
"458312524,2025-07-02T08:40:11Z,1404/04/11 12:10,Karim,karim1311,twit,#وبملت   \nداره پایانی پر میکنه"
"458312517,2025-07-02T08:39:48Z,1404/04/11 12:09,مهدی نارین,mr_mahdi_narin,twit,#شاخص_بورس \nفقط خواستم بگم شرایط فرقی نکرده\nحواستون باشه\nبعضی سبزها فرصت ورد نیستن برعکس هستن"
"458312500,2025-07-02T08:38:54Z,1404/04/11 12:08,محمد,dhpshk3377,twit,#بجهرم چرا توی روزهای منفی اینجوری جمع نمی‌کرد\nفقط بلد بود 9میلیون بزنه و 3درصد زیان وارد سهمامدار بدبخت بده"
"458312483,2025-07-02T08:38:19Z,1404/04/11 12:08,رضا,aero,twit,#اتوداریوش \nخرید اتوداریوش"
"458312472,2025-07-02T08:38:04Z,1404/04/11 12:08,Ravanbakhsh,ravanbakhsh21,twit,#شتران #وبملت #شستا  اعتبار ۶۰ همتی نظام بانکی برای ثبات بورس\nپیرو جلسات متعدد و فشرده میان بانک مرکزی و سازمان بورس و اوراق بهادار طی دو هفته اخیر، در اولین گام  ۶۰ همت برای ثبات بازار سرمایه تخصیص یافت.\nبانک مرکزی: \nجلسات هماهنگی در سطح بانک مرکزی و سازمان بورس و اوراق بهادار به‌صورت منظم و مستمر به منظور تداوم حمایت حداکثری از بازار سرمایه ادامه خواهد داشت."
"458312467,2025-07-02T08:38:00Z,1404/04/11 12:08,luffy,yari64,quote,هنوز ثبت نشده .اول باید ثبت بشه بعد اضافه میشه"
"458312464,2025-07-02T08:38:00Z,1404/04/11 12:08,mahdi ....,tajerimahdibbbb,twit,#شاخص_بورس یعنی من سهمهایی دیدم مثل پترول 4 بار به 200 تومن حمله کرده هنوز نتونسته بشکنه هیچ تازه روی 150 هست  و از اون رمان شاخص 2 میلیون رشدم کرده  یعنی خاک تو سرتون با این بازاری که راه انداختین"
"458312454,2025-07-02T08:37:52Z,1404/04/11 12:07,شناخت فرصت معاملاتی,kj84232984,quote,قیمت بانک ملت منفی"
